Web Server (APP),Initial Release,Year of Sales Revenue,Bidang ,Total Current Live Websites,Sales Revenue (Mllion) in 2023,Current Customers (Websites) in 2024,Location,Sales Revenue Customer,Tech Spend,Instagram Followers,Traffic,Current Live Webites by Country,Current Live Websites by Country,Usia Perusahaan
ASP.NET,2002,2023,Framework,5343158,2500.0,alfemminile.com,Italy,0,1000,20000,High,311248,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,lastampa.it,Italy,0,2000,750000,Very High,311248,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,yangfanbook.sina.com.cn,China,0,2000,0,Very High,281103,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,mail.dhgate.com,China,0,2000,0,Very High,281103,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,autodiscover.iqiyi.com,China,0,2000,0,Very High,281103,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,compliance.springernature.com,China,3000000,10000,5000,Very High,281103,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,thestar.com.my,China,0,5000,50000,Very High,281103,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,ichacha.net,China,0,0,0,High,281103,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,360doc.com,China,2300000,0,0,Very High,281103,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,eastday.com,China,0,100,0,Medium,281103,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,csdn.net,China,0,500,0,Very High,281103,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,sciencenet.cn,China,0,50,0,Very High,281103,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,66law.cn,China,0,2000,0,High,281103,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,yw56.com.cn,China,0,0,0,Medium,281103,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,gift.airchina.com.cn,China,296000,2000,0,Medium,281103,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,issatoday.issa.com,China,0,10000,250,High,281103,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,fbe.hku.hk,China,0,5000,100,Very High,281103,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,pc6.com,China,0,0,0,Medium,281103,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,pcbway.com,China,160000,500,5000,Medium,281103,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,pkunews.pku.edu.cn,China,0,2000,0,Very High,281103,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,passport.fang.com,China,0,2000,0,Medium,281103,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,autohome.com.cn,China,115000,250,0,Medium,281103,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,jype.com,China,0,1000,3000000,Medium,281103,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,ihealthlabs.com,China,426000,2000,500,Medium,281103,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,isoftstone.com,China,0,500,0,-,281103,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,kaolu.mfa.gov.cn,China,0,100,0,High,281103,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,emarketing.mtr.com.hk,China,0,2000,0,High,281103,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,yxdown.com,China,0,0,0,Medium,281103,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,eb.ceair.com,China,0,100,0,Medium,281103,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,cnki.com.cn,China,0,50,0,High,281103,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,mtime.com,China,0,50,0,High,281103,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,storefound.org,China,0,0,0,-,281103,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,familydoctor.com.cn,China,31000,50,0,Medium,281103,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,my.39.net,China,0,0,0,Medium,281103,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,acfun.cn,China,0,0,0,Medium,281103,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,fdsm.fudan.edu.cn,China,0,100,0,Very High,281103,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,gangqinpu.com,China,0,250,0,-,281103,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,aastocks.com,China,0,250,0,High,281103,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,quote.yicai.com,China,0,0,0,Medium,281103,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,xiamenair.com,China,0,50,0,Medium,281103,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,softwaresea.com,China,150000,2000,0,-,281103,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,ru.autointhebox.com,China,86000,1000,250,-,281103,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,money.mirror.co.uk,United Kingdom,0,5000,10000,Very High,231540,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,alamy.com,United Kingdom,0,5000,5000,Very High,231540,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,deals.express.co.uk,United Kingdom,0,5000,500000,Very High,231540,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,mimecast.com,United Kingdom,41000000,10000,5000,Very High,231540,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,cruise.ihg.com,United Kingdom,0,10000,5000,Very High,231540,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,jobs.sky.com,United Kingdom,0,10000,3000000,Very High,231540,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,plasma12.iop.org,United Kingdom,0,5000,0,Very High,231540,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,hm.com,United Kingdom,0,10000,0,Very High,231540,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,hindawi.com,United Kingdom,0,2000,5000,Very High,231540,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,hsbc.com,United Kingdom,292000000,10000,100000,Very High,231540,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,ir.wendys.com,United Kingdom,174000000,10000,2000000,High,231540,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,pearson.com,United Kingdom,100000000,10000,20000,Very High,231540,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,propertylistings.ft.com,United Kingdom,0,10000,50000,Very High,231540,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,greenmangaming.com,United Kingdom,0,5000,100000,Medium,231540,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,cengage.com,United Kingdom,0,10000,0,Very High,231540,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,digital.soundonsound.com,United Kingdom,55000,1000,20000,Medium,231540,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,jimpix.co.uk,United Kingdom,0,250,0,-,231540,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,siemens.com,United Kingdom,100000000,10000,100000,Very High,231540,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,joycemeyer.org,United Kingdom,0,5000,3000000,High,231540,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,my-uat.virginatlantic.com,United Kingdom,1800000,10000,400000,High,231540,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,johnlewis.com,United Kingdom,0,5000,300000,Medium,231540,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,guinnessworldrecords.com,United Kingdom,0,5000,2000000,Very High,231540,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,live.premierleague.com,United Kingdom,0,2000,5000000,Very High,231540,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,prioritypass.com,United Kingdom,0,5000,10000,High,231540,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,macmillan.com,United Kingdom,0,10000,0,Very High,231540,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,ecco.com,United Kingdom,0,10000,5000,High,231540,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,bank.marksandspencer.com,United Kingdom,3500000,10000,400000,Very High,231540,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,medicines.org.uk,United Kingdom,0,2000,0,High,231540,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,mutualart.com,United Kingdom,511000,2000,5000,High,231540,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,milton-keynes.gov.uk,United Kingdom,0,1000,0,Medium,231540,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,kr.arsenal.com,United Kingdom,2700000,5000,5000000,Very High,231540,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,amnesty.org,United Kingdom,6000000,2000,500000,Very High,231540,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,audleytravel.com,United Kingdom,0,10000,5000,High,231540,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,att.jobs,United Kingdom,0,250,10000,Medium,231540,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,surreylearn.surrey.ac.uk,United Kingdom,2300000,5000,10000,Very High,231540,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,imf.org,United Kingdom,0,5000,1000000,Very High,231540,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,serenataflowers.com,United Kingdom,0,1000,5000,Medium,231540,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,hospitality.fifa.com,United Kingdom,0,5000,5000000,Very High,231540,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,facepunch.com,United Kingdom,384000,500,2000,High,231540,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,gia.edu,United Kingdom,0,10000,150000,Medium,231540,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,acer.com,India,100000000,10000,10000,Very High,132682,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,investor.indiamart.com,India,0,2000,5000,Very High,132682,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,livemint.com,India,0,5000,1000000,Very High,132682,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,hindustantimes.com,India,100000000,10000,1000000,Very High,132682,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,ndtv.com,India,0,2000,400000,Very High,132682,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,icicibank.com,India,0,10000,400000,High,132682,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,fadv.com,India,0,5000,0,Medium,132682,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,globefeed.com,India,0,50,0,Medium,132682,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,tracking.freebitco.in,India,0,500,150000,High,132682,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,airindia.in,India,0,2000,300000,High,132682,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,manoramaonline.com,India,0,5000,100000,High,132682,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,santabanta.com,India,345000,0,10000,High,132682,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,indcat.inflibnet.ac.in,India,0,100,250,Very High,132682,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,unifiedconference.airtel.in,India,0,10000,750000,High,132682,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,wallpapers.mid-day.com,India,0,5000,0,High,132682,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,bus.yatra.com,India,726000,5000,0,High,132682,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,astrosage.com,India,0,500,500,High,132682,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,axisbank.com,India,0,10000,200000,High,132682,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,hdfcbank.com,India,2700000,5000,1000,Very High,132682,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,epaper.mathrubhumi.com,India,0,2000,20000,High,132682,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,fastag.onlinesbi.com,India,0,100,0,High,132682,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,sakshi.com,India,0,2000,50000,Medium,132682,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,acr.iitb.ac.in,India,0,2000,50000,High,132682,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,gigya.hungama.com,India,0,2000,100000,High,132682,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,andhrajyothy.com,India,0,500,0,High,132682,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,policybazaar.com,India,0,2000,5000,High,132682,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,license-ext.systoolsgroup.com,India,0,500,100,Medium,132682,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,jio.com,India,0,5000,400000,High,132682,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,astrobix.com,India,0,0,50,Medium,132682,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,askiitians.com,India,0,1000,100,High,132682,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,moonastro.com,India,0,1000,0,-,132682,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,wipro.com,India,100000000,10000,300000,Very High,132682,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,epaper.deccanherald.com,India,0,500,20000,Very High,132682,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,indiapost.gov.in,India,0,1000,150000,High,132682,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,vijaypath.sbi.co.in,India,0,500,2000000,High,132682,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,ioas.iitm.ac.in,India,0,1000,100,High,132682,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,telerik.com,India,2800000,5000,20000,Very High,132682,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,sephora.com.br,India,701000,5000,20000,Medium,132682,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,spicejet.com,India,0,5000,150000,High,132682,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,crfbooking.iitd.ac.in,India,336000,500,20000,High,132682,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,ricoh.com,Indonesia,0,10000,0,High,5242,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,dobitcon.mooo.com,Indonesia,0,2000,50,High,5242,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,klikbca.com,Indonesia,0,50,0,Medium,5242,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,easybook.com,Indonesia,0,2000,250,Medium,5242,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,cargo.garuda-indonesia.com,Indonesia,0,5000,2000000,High,5242,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,ppsdmkebtke.esdm.go.id,Indonesia,0,5000,150000,Medium,5242,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,astra.co.id,Indonesia,0,5000,10000,High,5242,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,m.ipb.ac.id,Indonesia,484000,2000,400000,High,5242,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,atrbpn.go.id,Indonesia,0,50,200000,High,5242,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,ptsp.jakarta.go.id,Indonesia,0,5000,5000,High,5242,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,jisedu.or.id,Indonesia,0,1000,0,Medium,5242,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,kph.menlhk.go.id,Indonesia,0,1000,1000,High,5242,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,maybank.co.id,Indonesia,0,10000,150000,-,5242,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,tickets.misteraladin.com,Indonesia,0,1000,2000,Medium,5242,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,indotrading.com,Indonesia,476000,2000,2000,High,5242,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,gumebyar.malangkab.go.id,Indonesia,0,50,2000,High,5242,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,most.co.id,Indonesia,0,250,0,Medium,5242,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,ods.ums.ac.id,Indonesia,0,100,1000,Medium,5242,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,test.azurefd.net,Indonesia,0,2000,0,High,5242,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,eats.admedika.co.id,Indonesia,0,0,500,-,5242,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,catalog.maranatha.edu,Indonesia,0,250,5000,Medium,5242,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,dprd.jabarprov.go.id,Indonesia,0,2000,10000,High,5242,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,webmail.pln.co.id,Indonesia,0,250,400000,High,5242,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,gpls.guam.gov,Indonesia,0,1000,1000,Medium,5242,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,e-recruitment.erajaya.com,Indonesia,0,1000,1000,-,5242,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,gmasstrack.myedisi.com,Indonesia,0,0,500,Medium,5242,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,eproc.ancol.com,Indonesia,0,1000,150000,Medium,5242,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,aspireapp.com,Indonesia,0,5000,0,Medium,5242,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,xmpie.astragraphia.co.id,Indonesia,0,0,0,-,5242,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,siak.upi.edu,Indonesia,0,2000,150000,High,5242,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,myhrservices.mncgroup.com,Indonesia,0,50,0,Medium,5242,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,apis.anugrahpratama.com,Indonesia,1000,100,20000,-,5242,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,perizinan.manadokota.go.id,Indonesia,0,250,0,Medium,5242,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,atmajaya.ac.id,Indonesia,0,100,10000,Medium,5242,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,qa-interface.mitsubishi-motors.co.id,Indonesia,0,1000,100000,-,5242,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,mail.mtf.co.id,Indonesia,0,250,0,Medium,5242,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,fikti.bem.gunadarma.ac.id,Indonesia,134000,2000,150000,High,5242,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,mii.co.id,Indonesia,0,1000,500,Medium,5242,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,bktableau.map.co.id,Indonesia,0,0,0,-,5242,1597146,22
ASP.NET,2002,2023,Framework,5343158,2500.0,playhellion.com,Indonesia,0,2000,500,-,5242,1597146,22
Magento 2,2010,2023,eCommerce,86985,47.4,shmoop.com,United States,0,2000,1000,High,29034,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,personalizedjewelry.jcpenney.com,United States,0,10000,300000,High,29034,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,scholasticlibrary.digital.scholastic.com,United States,142000000,10000,150000,Very High,29034,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,shopyourway.com,United States,0,5000,0,High,29034,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,shop.steelers.com,United States,0,2000,2000000,High,29034,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,store.saatva.com,United States,62000,2000,5000,High,29034,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,sigsauer.com,United States,600000,5000,100000,Medium,29034,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,stopagingnow.com,United States,213000,1000,100,Medium,29034,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,store-us.vmware.com,United States,1000000000,10000,200000,Very High,29034,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,justmysize.com,United States,75000,1000,2000,-,29034,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,superbrightleds.com,United States,483000,5000,500,Medium,29034,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,mcprod.vandykes.com,United States,0,2000,100,Medium,29034,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,mcprod.sparkfun.com,United States,2500000,2000,50000,Very High,29034,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,samash.com,United States,855000,5000,10000,High,29034,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,silhouettedesignstore.com,United States,391000,500,10000,High,29034,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,jerrysartarama.com,United States,812000,5000,2000,High,29034,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,vitamix.com,United States,84000,10000,20000,High,29034,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,scufgaming.com,United States,477000,5000,750000,-,29034,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,vortexoptics.com,United States,480000,2000,20000,Medium,29034,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,vitalitymedical.com,United States,632000,2000,500,High,29034,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,iboats.com,United States,0,2000,5000,High,29034,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,mcstaging.sunbeltrentals.com,United States,0,10000,1000,Medium,29034,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,shop.iccsafe.org,United States,54000,10000,0,High,29034,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,vionicshoes.com,United States,859000,5000,1000,Medium,29034,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,shop.jaguarusa.com,United States,43000,5000,400000,Medium,29034,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,sleequipment.com,United States,158000,500,1000,Medium,29034,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,shiekh.com,United States,502000,2000,10000,High,29034,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,shop.ilovegrowingmarijuana.com,United States,28000,2000,1000,Medium,29034,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,sportys.com,United States,656000,2000,10000,High,29034,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,silhouetteamerica.com,United States,433000,1000,10000,High,29034,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,shopping.subzero-wolf.com,United States,0,10000,10000,High,29034,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,silencershop.com,United States,508000,2000,1000,High,29034,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,vintageking.com,United States,685000,2000,5000,High,29034,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,shoesensation.com,United States,335000,2000,250,Medium,29034,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,expo-stage2.ironman.com,United States,0,5000,150000,Medium,29034,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,sdbullion.com,United States,0,2000,0,Medium,29034,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,snakeriverfarms.com,United States,621000,5000,2000,Medium,29034,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,skinit.com,United States,283000,2000,10000,Medium,29034,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,vaporfi.com,United States,371000,2000,2000,-,29034,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,jacksonsart.com,United Kingdom,408000,2000,10,Medium,7861,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,shop.jaguar.com,United Kingdom,197000,10000,750000,High,7861,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,giftcards.just-eat.co.uk,United Kingdom,0,5000,0,High,7861,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,parts.jcb.com,United Kingdom,0,5000,1000,Medium,7861,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,simmi.com,United Kingdom,312000,2000,1000000,Medium,7861,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,firebox.com,United Kingdom,92000,2000,10000,Medium,7861,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,pmtonline.co.uk,United Kingdom,348000,2000,0,Medium,7861,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,e-commerce-stage-it.fcagroup.com,United Kingdom,0,5000,0,Medium,7861,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,wetanz.com,United Kingdom,308000,1000,0,Medium,7861,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,shop.mirror.co.uk,United Kingdom,0,5000,10000,Very High,7861,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,shop.express.co.uk,United Kingdom,0,5000,500000,Very High,7861,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,merchoid.com,United Kingdom,51000,1000,0,Medium,7861,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,id.elemis.com,United Kingdom,1600000,10000,300000,Medium,7861,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,military1st.com,United Kingdom,171000,1000,50000,-,7861,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,aitaikuji.com,United Kingdom,80000,1000,10000,-,7861,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,pay.magnumphotos.com,United Kingdom,303000,500,2000000,Very High,7861,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,epicmilitaria.com,United Kingdom,147000,2000,5000,-,7861,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,marijuana-seeds.nl,United Kingdom,0,2000,0,-,7861,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,shop.artuk.org,United Kingdom,220000,2000,10000,Medium,7861,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,mcprod.movistar.co,United Kingdom,0,2000,200000,Medium,7861,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,shop.bfi.org.uk,United Kingdom,0,2000,5000,Very High,7861,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,ticketing.britishmuseum.org,United Kingdom,0,5000,1500000,Very High,7861,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,betterbraces.com,United Kingdom,574000,5000,100,-,7861,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,bigbustours.com,United Kingdom,373000,2000,100,Medium,7861,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,mcprod.nationalgallery.org.uk,United Kingdom,2200000,2000,500000,Very High,7861,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,giftshop.bhf.org.uk,United Kingdom,0,5000,200000,Very High,7861,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,shop.nationaltrust.org.uk,United Kingdom,262000,10000,500000,Very High,7861,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,shop.delish.com,United Kingdom,0,10000,20000,Medium,7861,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,shop.dailystar.co.uk,United Kingdom,0,5000,150000,Very High,7861,1597146,14
Magento 2,2010,2023,eCommerce,86985,47.4,shop.royalmail.com,United Kingdom,2700000,5000,100000,Very High,7861,1597146,14
